0.23373756863002992,0.43822414927203557,0.8960190233727515,0.5940829077975565,1.05340,0.42499,0.24979
0.14483177594957286,0.7481501040891712,0.26589534858998576,0.10738419926732834,0.57752,0.25957,1.00470
0.588402323350691,0.749396320762722,0.7272302775369857,0.12678655157046925,1.03534,0.26368,0.90381
0.39531863782413823,0.6866992322361162,0.4889740690806704,0.3456990407281668,0.84922,0.34016,0.27412
0.5875960405124968,0.3717597343560022,0.4181406551503015,0.5772842012104333,0.89738,0.31187,0.17090
0.17286289027727253,0.9524590819913967,0.3879805148834523,0.2597631503653599,0.72802,0.36369,0.57726
0.7938654517167392,0.9236746058816501,0.28565034418321944,0.18576845397568675,1.00795,0.53680,0.68133
0.7659325535000254,0.3502738403898462,0.6092875597118445,0.8574793441608348,1.13049,0.38513,0.35644
0.12873626207774747,0.6061110138463487,0.16590586680652886,0.7618913513436062,0.61417,0.46838,0.16051
0.8510058565860621,0.631183678901632,0.9017222315286285,0.3395199404665301,1.26994,0.32511,0.25862
0.10641653616829905,0.2492714232654758,0.8759033825068684,0.3846959484634699,0.94659,0.30270,0.26049
0.027260617663104725,0.28554110124847865,0.9317961547747252,0.0059379311885658925,0.94228,0.00947,2.00341
0.21048483496946946,0.901234083589807,0.3387584996551085,0.4002427958509269,0.73262,0.42267,0.32480
0.5785122906814345,0.710781862234454,0.411073886035094,0.47334485479247035,0.93404,0.42065,0.22851
0.06287999504686881,0.19147767870368115,0.3184630393332697,0.5726160525777544,0.55420,0.31006,0.54028
0.18804242217814648,0.5002544499993169,0.10718535196654033,0.31697592767198957,0.50970,0.28567,0.23228
0.013605977979368689,0.9527468899174341,0.5637152241512292,0.373607950394945,0.79955,0.37152,0.24376
0.31023085901541736,0.5820281660793535,0.9652910048983017,0.877375274860568,1.18887,0.59415,0.27907
0.7130020179279593,0.9257964484685127,0.5281817383001453,0.8336150544479749,1.15489,0.60788,0.15173
0.09229153289820935,0.7298097242877102,0.9976879295594109,0.7726204557698378,1.16164,0.58745,0.18753
0.5190549517471406,0.5435725271358242,0.8223716628599296,0.0038199279284457655,0.99034,0.10867,2.27042
0.8193482357836338,0.621918923507309,0.12432908812208354,0.8453060814313201,1.03251,0.49156,0.12260
0.8288134240004967,0.28545822121636555,0.17884721000284176,0.8852744531621572,1.01111,0.29810,0.27891
0.6972672713976026,0.618747116354176,0.5257133721000318,0.02897678841078266,0.93983,0.27319,1.17937
0.06157359208892077,0.5106455254940143,0.22183055348953817,0.5743500514618568,0.56216,0.37603,0.15512
0.2525583696412038,0.008214862677473178,0.7952142502379907,0.19179805090219604,0.81962,0.15730,0.42178
0.4229705242409766,0.8487064458348357,0.4325287697868516,0.98261528081644,0.96764,0.62458,0.14557
0.94063703398558,0.8372196087227919,0.669351059458749,0.33976110115504177,1.25126,0.45685,0.45181
0.6036074562250501,0.9463150268460627,0.9764837633835418,0.2981158131470768,1.25971,0.35153,0.42453
0.44618002392681844,0.5068285261755053,0.11241981700973669,0.8015570223855518,0.75492,0.42200,0.15289
0.574530977622985,0.788690356578228,0.06562165856562674,0.6930211541662848,0.84752,0.54291,0.18595
0.8346788367800201,0.17687005642637632,0.30705344146337954,0.6676826124217407,0.99631,0.20433,0.40506
0.8267676151162014,0.33459272365914716,0.9288295767917533,0.3694601745626387,1.21502,0.24260,0.14933
0.7903525660577748,0.08345252416603177,0.9450884820706495,0.9980346836656621,1.28718,0.42487,1.11120
0.7201509367156639,0.4946741796754258,0.47760216802417144,0.09259146278029995,0.91979,0.25529,0.76806
0.7947643549561124,0.8415524725922907,0.9440072761335803,0.1110566552967307,1.26330,0.28231,1.05723
0.45968594846485455,0.7402944720980256,0.9428899518939015,0.44736805735339424,1.17810,0.37468,0.13559
0.5766528403872586,0.19098830505242081,0.8185758844162456,0.9821745827538418,1.14045,0.47502,0.78329
0.06868442672048669,0.540965924310892,0.2498197532418921,0.439726394371568,0.56091,0.32987,0.13672
0.2712918614141021,0.47253719551982043,0.39491803625923627,0.2988453945663675,0.68695,0.25458,0.18213
0.04795299118045526,0.5984505347862893,0.2787508677496884,0.5609118548742847,0.60274,0.39675,0.13750
0.5385620689481984,0.764646305801185,0.48187253822003384,0.5381844492566115,0.96614,0.44884,0.19154
0.3746727030409124,0.2664615925564927,0.44765994631477424,0.1739570898002607,0.67752,0.14655,0.18032
0.7953807641716905,0.8556193569420117,0.2277867432504126,0.14629351739166474,0.97344,0.52045,0.68322
0.32157644462411117,0.8263847572388489,0.4190725976350581,0.3309699233343366,0.80127,0.37745,0.38477
0.9836431047887733,0.7978726838775143,0.7177117504625049,0.638134053388624,1.34047,0.50982,0.18595
0.658858761992799,0.7633153478030184,0.28260559352076997,0.22443636232238595,0.89530,0.42849,0.58498
0.1084542580815363,0.7181949822049785,0.6695473462598189,0.5159700004061354,0.88755,0.40815,0.12284
0.44155619143383507,0.3271943171547034,0.7545881157621498,0.7123136631646092,1.02384,0.40941,0.40191
0.9316465282307693,0.10627381756000398,0.5354536230887736,0.2882260541367212,1.03238,0.10427,0.20809
0.5273232686705664,0.5746055815551122,0.8325571751424606,0.00487512457060868,1.00772,0.11684,2.23203
0.20626937037535753,0.6469714971597761,0.8538827025609071,0.7412307709244712,1.06939,0.52777,0.19891
0.712368715412041,0.17910770528183417,0.31960909086429945,0.6463936477675738,0.91181,0.21650,0.45667
0.42518743473402343,0.726860442193392,0.09832989517771995,0.04069632246138555,0.63532,0.37075,1.01038
0.4440923714480761,0.4137444778774687,0.08993612256838601,0.26297312576026244,0.62515,0.26657,0.28626
0.5947425063720603,0.3690469232092196,0.11562381910745179,0.5452643687899245,0.78356,0.29723,0.12241
0.15428826519785643,0.317652913168317,0.7893276169213985,0.3907437118471452,0.89887,0.29272,0.22380
0.5960907710313812,0.7950630807265174,0.8421586882312566,0.028171506400263557,1.09432,0.20401,1.73791
0.532542604148022,0.0035625641546769282,0.40906931687889014,0.3698128903847747,0.71954,0.09931,1.88236
0.6402352130017754,0.2604145235843187,0.8663049203380969,0.299923418556187,1.06542,0.20020,0.17625
0.4689565008110975,0.4534468027526196,0.2799300787548955,0.3227661761739974,0.73398,0.27887,0.21796
0.48835669906638257,0.40187720744279,0.3701154956740623,0.4569606224253261,0.80196,0.29120,0.13635
0.16824135480642877,0.08921835543051038,0.9817319127718801,0.24100927922847637,1.00209,0.21213,0.23109
0.9564110702574523,0.30147040297731775,0.3160834179172408,0.3337270378181669,1.05164,0.23823,0.15517
